uscore,price,item_type,item_cat,item_desc
566,473,Side,Bread;Savoury,L.Meat'N'Egg S'wich
94,242,Side,Addons;Pork,LUNCHEON MEAT (2pcs)
11,594,Drink,Drink;Cold,Lime Juice
472,594,Side,Fingerfood;Pork,Luncheon Meat Fries
660,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
910,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
87,715,Drink,Drink;Cold,Lychee Ice-blended
533,836,Dessert,Dessert;Cold,Mango Pomelo
444,909,Dessert,Dessert;Cold,Mango SnowIce
267,424,Drink,Drink;Hot,Milk Tea
76,229,Drink,Drink;Hot,Milo
377,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
425,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
425,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
1981,788,Side,Dimsum;Pork,Pan Fried Dumpling
849,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
27,1430,Drink,Drink;Cold,Peach Ice-blended
189,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
1335,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
1214,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
607,1394,Main,Rice;Pork,Pork Chop Frag Rice
303,1394,Main,Noodle;Pork,Pork Chop Noodle
182,1030,Main,Porridge;Pork,Pork N Century Egg Congee
910,1394,Main,Noodle;Pork,Pork Ribs BH
182,1030,Main,Porridge;Pork,Pork n Century Egg Congee
943,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
182,1067,Main,Rice;Chicken,Pumpkin Chix Chop Rice
104,594,Drink,Drink;Cold,RAINBOW SPRITE
1604,594,Side,Dimsum;Pork,Radish Cake
222,909,Dessert,Dessert;Cold,Red Bean Snow
910,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
486,1394,Main,Rice;Pork,SH Pork Chop Rice
243,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
11,594,Drink,Drink;Cold,SOUR PLUM COKE
222,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
1335,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
2358,594,Side,Dimsum;Pork,SPRING ROLL
607,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
303,1151,Main,Porridge;Seafood,Sampan Congee
61,1321,Main,Noodle;Seafood,Seafood Ee Noodle
364,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
486,1273,Main,Rice;Seafood,Seafood Muifan
728,1273,Main,Noodle;Seafood,Seafood Sauteed HF
182,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
355,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
3679,545,Side,Dimsum;Seafood;Pork,Siew Mai
1396,1394,Main,Noodle;Pork,Signature Fried Noodles
3338,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
1032,1200,Main,Porridge;Seafood,Sliced Empress Congee
243,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
377,352,Side,Bread,Soft Boiled Eggs
472,836,Side,Soup,Soup Of The Day
121,1030,Main,Porridge;Pork,Spicy Pork Por
755,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
44,352,Drink,Drink;Cold,Sprite
364,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
566,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
109,206,Drink,Drink;Hot,Teh
303,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
182,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
283,182,Side,Addons;Vegetarian,WHITE RICE
566,715,Side,Soup;Pork;Seafood,Wanton Soup
1032,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
114,73,Drink,Drink;Hot,Warm Water
89,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
49,715,Drink,Drink;Cold,Watermelon Ice
87,715,Drink,Drink;Cold,Watermelon Ice-Blended
1517,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
82,388,Drink,Drink;Hot,Yuzu Tea
